TE,N54,N58,N60,N70,N82,N83,N84,N85,N86,N87,NV1428,NV911,NV912,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1422,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V2241,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
AluSc,14.412365765659343,14.278417571135487,14.536213970469511,13.96537408046934,14.516308031989704,14.57022940731301,14.14759565971886,14.329508319357231,14.169485050687568,14.181055832859279,14.16139421613941,14.228002875079111,14.469632502241275,14.188660512103766,14.620173666432141,14.525700480060221,14.482747739738128,14.520950349528997,14.840697320489491,14.347315248850649,14.33130121317989,13.745095685708808,14.761897323655841,13.914482510037612,14.051447449521362,14.13012057943632,14.220144169484715,13.92918565553306,14.086303850142937,14.349337530607048,14.562924405708687,14.256764058234388,14.561108115235527,14.189935176942788,14.287573133603402,13.996783733779822,13.710457834683517,14.08206543645152,13.872831072633426,14.811341935668752,14.58035950385288,14.090475590938214,14.254285874826115,14.702840140684454,14.576809513310563,14.264136752022196,13.747234984156849,14.09663424534772,14.255350240322327,14.18770723076253,14.47229490585181,14.381257703168572,14.207325678703915,14.361736544130551,14.779832710741704,14.446914337261363,14.446623064011318,14.68176419461983,14.719957697904638,14.250818620547774,14.116064137296894,14.294412514271711,15.171299428079859,14.05516468020299,13.945868578514736,14.60273344418557,14.395405695604543,14.568080236562002,14.24050024680977,14.261793999781489,14.612468490423018,14.10104323032741,14.212506105993485,14.160451496444004
L1PA15,9.95411790750544,9.434470267270486,9.67843396608676,9.135253165027033,9.739547169071827,9.951370247480932,9.563999671571583,9.455532185331595,9.508985028887453,9.165905572704434,9.701110557240405,9.164948461852523,9.588231098420932,9.675006436298377,10.169813104237196,10.246323194894194,9.654889580841067,10.126320723646824,10.480586659935993,9.622235039826844,9.99042609351228,9.274896529954535,9.852035223549318,9.435943569454004,9.615808976657327,9.207906526604045,9.68475176041897,9.268944340744358,9.310758048909687,9.75035946361302,10.157247010408112,9.149834667541796,10.060811422364388,9.267443782402804,9.952282906214428,9.346969405023495,9.236566856826194,9.082221066302353,9.235096042025575,10.18294453499867,10.61857051669097,9.382768479933947,9.824443534938448,9.223107908551224,9.85479337938408,9.88383827079719,8.504664803578068,9.853349164764444,9.406454901817153,10.456881458881538,10.027658086391556,9.57539678009,9.38966141749443,9.20868059581579,10.178483519645333,10.20865087896042,9.622877104691476,10.326775081304671,9.316006332176324,10.006893753993655,9.67385485279958,9.47567996009434,9.32339984353623,10.192958617007761,9.12802315598077,10.265661792439666,9.916879503508973,10.166134852016139,9.893117383303572,9.71045703906005,10.037813100406245,9.616087279363857,9.234797288497282,9.63478487336469
L1MC4,7.383385891114163,6.799597488410641,6.985761740431005,6.430491040089598,7.158423383066006,7.497741981742671,6.961978642701482,6.924548836051627,7.1666995434035705,6.70285299641131,7.098241404716952,6.843537384190943,7.0658190781254815,6.9412426650340775,7.384632813351436,7.750599714972451,6.600324418347334,7.342791499303618,7.803334406955819,6.761507727028978,7.424329795814234,6.440358633194816,6.995037441143691,6.9927267335553775,7.020323143118472,6.503349255558325,7.005994714326285,6.871683362740499,6.46648074285097,7.190404662719571,7.486424950352565,6.219087300666813,7.477807053011633,6.315575675607726,7.278210669656564,6.623801864606211,6.3483783802321705,6.161845074258424,6.552188465735224,6.692818147799646,7.093949825803185,6.427747530206421,7.262474473720599,6.421025907455303,6.783279034090286,7.102599469674368,5.85624485408819,6.6827655016468706,6.9603931644175,6.901076107520905,7.66290964794299,6.918401437932769,7.0133146283625365,6.3991414736385375,7.714838350108686,7.5353423426049835,7.067053211673554,7.865380983997049,6.374777204981611,7.350217254248579,7.181709689958747,7.027508628508148,5.637626704893394,7.204503643774543,6.055242493732932,7.432448727924238,7.284689918867318,7.473254089208083,7.173913908270459,7.009954836613509,7.627236779388875,6.6700912860656985,6.555658451468408,6.9400485754805805
L1MA5,9.198418229588553,8.661137189999707,8.846178289601573,8.37399036115315,8.962979284626568,9.29332871758078,8.847059116252842,8.813539418232782,9.013614780122287,8.614941060645233,9.049595047716524,8.458988449633809,8.933699450051538,8.90103152589356,9.483806614402093,9.539798993046704,8.757325803550742,9.391502693368714,9.867647273897255,8.94929155436055,9.349438090345654,8.58874145273734,9.023549938669783,8.853068157228755,8.99514940103234,8.358909379925535,9.006213968895747,8.656168426808094,8.427732997697763,8.843019045466802,9.633399065684712,8.032860499494998,9.448680488280464,8.37544000695681,9.240850487303021,8.518465421101212,8.480137292782274,8.262377422126614,8.458939731935995,9.135739628352322,9.662058784354864,8.601778891484344,9.229919518524643,8.44000129710447,9.020304414481222,9.113500809005794,7.652705670600059,8.834836588667653,8.756095517775348,9.549216003958861,9.53429995918264,8.938565204642071,8.730393733997653,8.380175650590605,9.572017674215454,9.671157965390643,8.86647223413233,9.681338411734952,8.356347441952394,9.232732563364024,9.027318010757686,8.867160967749866,8.490381864796182,9.424518856827513,8.263331904054816,9.420677672568942,9.141180584136325,9.421709050536917,9.248546453912658,8.941155643425164,9.430448510756875,8.833959713120265,8.272736421237,8.954075424145847
MER50I,8.168441852366522,7.507363114576475,7.858300781812442,7.293713606124749,7.788128275521044,8.008086833803613,7.525408555112253,7.784248205018352,7.813934130599566,7.5673966215488635,7.667315577505518,7.35104165812463,7.688323906652535,7.753014109116334,8.217925987992121,8.315628169458899,7.661690506430833,8.207220529069394,8.292263035615699,7.729391148495605,7.932157983480048,7.059363413857928,7.403043950096175,7.506543506683316,7.621663282373108,7.4845491270267495,7.543277303644493,7.32610593348715,7.345214657752563,7.83397609238592,8.344021506820733,7.270672035729861,8.140496990248767,7.320993991324015,7.86936006578926,7.294882137801434,7.157924290656097,7.21328928765721,7.108405807095896,7.7264350487024,8.430938815828936,7.420276982182042,7.8764573172989385,7.103030810123163,7.919584813767455,7.759803250244285,6.693095252928756,7.817129582299009,7.425513429089213,8.272666049306787,8.09810593460014,7.875902726710617,7.408376494990492,7.285109258590064,8.319380780919527,8.332564453434188,7.711299174061183,8.228560762695158,7.496690574230891,7.838845412860551,7.7363931963791535,7.537426457696404,6.477357655628057,8.143862831466654,7.44484310770448,8.26721274452659,7.962283268200401,8.262005812755584,7.964343387764071,7.742313922720956,7.9455734243796705,7.576196256185274,7.316232929626182,7.605647494248238
L1PA14,9.873939885336721,9.426138354525781,9.712421872184738,9.232050890529287,9.678688397091452,9.964408494898052,9.67103888425021,9.45122274334153,9.63315929207404,9.247430231140081,9.752404524173274,9.279282423654445,9.79507105372834,9.526908746038105,10.180480867181378,10.06432327011958,9.603199999209533,10.091278418941087,10.366902583459849,9.625810686843735,9.923325977090023,9.247958220035088,9.753480888201242,9.457817094021525,9.617018572244328,9.31910967052691,9.656592058647108,9.360653332178277,9.108707677981146,9.55768954434036,10.272726868410427,9.051743612902172,10.14840468007494,9.241690318533417,9.916120224826148,9.240021091084596,9.075016020590752,8.988124980187656,9.143087235882554,10.166874665209944,10.615896447220866,9.2945420601997,9.800511194053296,9.17561866536582,9.794981252877268,9.852793554181973,8.467998269337093,9.703464211492054,9.361142970796307,10.404634625727669,10.028127294041106,9.572970144191292,9.33234255661542,9.15820762548808,10.181012393399595,10.107055047604804,9.564053899201351,10.316709733602524,9.30613286187791,9.821992368584896,9.66613530089421,9.389606088449074,9.445668904331347,9.957654032914736,9.184589275898645,10.11356399838733,9.781939634763464,10.087037239543104,9.921091342707763,9.627069445295115,10.12907043269636,9.438045673611754,9.145361794244288,9.521665452625077
L1MA10,6.7729689043418375,6.229409651757688,6.87302375859239,6.2776443586330135,6.7911437584188485,7.028586673913639,6.621116924105087,6.5275310721466715,6.666684087328172,6.150865583907228,6.760119930449595,6.2928414405453355,6.434756033009368,6.5843692924873345,6.990575068075884,7.271229236093573,6.518687717990803,7.05947702674226,7.6351377046936815,6.469550973139897,7.049164793449506,6.411149021727451,6.753055680967037,6.6981985516034195,6.358541397994495,6.346909146001746,7.055587399959936,6.435020390494206,6.257144236602162,6.902426224325166,7.251216019217907,6.037812095088078,7.042866800266004,6.423025769448928,7.101556623593609,6.583017482861237,6.304706682467075,6.048226355754302,6.488417293729215,6.770352774802207,7.231076900685069,6.392772165191242,7.02553516780274,6.611662932682767,6.7781525251376085,6.790700442750901,5.672436613066887,6.474759651930464,6.389320217953988,7.0391260541923275,7.147570955381301,6.423676216943072,6.429341136894688,6.171885759076133,7.414659963505099,7.277933786698487,6.550048778798988,7.417521362668118,6.000471731824435,7.086375879268839,6.831324995828891,6.276669608269741,6.443094017530199,7.157882668135089,5.9510992744471825,7.135333708598697,6.742266273652547,7.139452883199467,6.789682470542743,6.610266217743168,7.020284798960188,6.654745176054464,6.079215131140201,6.714644142668748
MER4D,8.148089518572423,7.973358769202304,7.988081216540179,7.27811693396123,7.426958306053488,7.885506068862385,7.686209857761204,7.493515589217719,7.644401988587886,7.35192233789551,7.595441503477098,7.168495409718364,7.815244093262176,7.821392487159447,8.294802475685975,8.215706312323984,7.668677916379138,8.343837787798384,8.273402031256765,7.8696139449814755,8.076007151202075,7.59728850982754,7.459454409062161,7.40341253669177,7.936188777051148,7.4404983765347525,7.861291098556238,7.545538367823397,7.434839045837007,8.21811097001922,8.18203774492707,6.855098060399696,8.150701375344124,7.35122093846474,7.7617477416478495,7.435352666554472,7.601647542821905,7.309438161538584,7.1299953439346515,7.352690581366503,7.920776066737645,7.242719297105842,7.723213755930756,7.369493293283065,7.785163930308818,7.637519877166846,6.801353671739773,7.488095470378462,7.515007677126267,8.081738589942454,7.941023329614424,7.572419656063595,8.222943084805875,7.364655878803153,8.371818480013099,8.040230205722366,7.599695430463598,8.486743387615808,7.581230510340103,8.30815058743471,8.163977656563421,7.58664693050127,6.344510751142511,7.933851371103294,7.266001159068385,8.120247128336844,7.820671176324945,8.113894450803299,7.805457225013979,7.9209701499585075,8.055015746480947,7.831116207705112,7.459403208923976,7.840367950614423
LTR22E,5.698710820565757,5.566206527963604,5.528814843194046,4.749496698477369,5.119511476143102,5.453432471250728,5.275358661658928,5.419750587840506,5.976229886403644,5.16754010893021,5.316021905224629,5.175988210621973,5.494954222411572,5.5738554517847225,5.722768275317082,6.171365416713065,5.238733855542253,5.667489127696985,5.89547184697545,5.192661652420269,5.728579326787881,4.8148794662268735,5.395395185977824,5.134974800715499,5.251945717786879,4.998571260726422,5.725815478142693,5.648149782163358,5.566907333925335,5.81258615381941,5.686489776310082,4.92522739527186,5.588558272326345,4.979533423956445,5.785959603987696,5.435244422593089,5.211088896757215,4.908641766397648,5.0080437871698855,5.017434727330345,5.562561270503087,5.419065318299348,5.664878229386129,4.687234276296708,5.543870682039067,5.753390482055092,4.815315740143693,5.174261795286378,5.381803643022397,6.396364691990049,5.5918151287429865,5.59981506994094,5.409724317594388,5.130229794647669,5.679275371163599,5.846835033812052,5.530862998058139,5.80520208777373,4.902673487326473,5.758088506800745,5.586049330832466,5.299098562717822,3.574410935666276,5.8970488851407,5.222367088939777,5.883576858318735,5.5886391791394505,6.048742089178718,5.7778850160482245,5.225924774590771,5.784862541820731,5.377389718593136,5.298054722400955,5.483581047449165
LTR13A,8.771110263234041,8.46852550391483,8.658878958733307,7.864770867416888,8.467606224571561,8.529739348582208,8.329859445343317,8.322226011773788,8.388703707576319,8.415414890110878,8.258461312133198,8.089954147918606,8.528388366399316,8.258279315849977,8.836330831040712,8.735709580509747,8.657657736775407,8.772060801562255,9.452757211403352,8.381116781503765,8.61305158469206,7.817171857421807,8.405691579633249,8.057610623303884,8.11841782928673,8.006055423533113,8.427393457457557,8.064628519968863,8.204270245209534,8.216192805964235,8.738308847168623,7.99797963714251,8.744877455242086,7.953870497706125,8.382310205817115,7.790597146825537,7.718474837631876,7.998585277785219,7.858456222077957,8.416944796201925,8.771054173987702,8.02551126364504,8.0857078684724,8.344359027063701,8.414522996433748,8.265308255841171,7.254727065538137,8.099774696770659,8.094832178869774,8.995846879766496,8.718566721692364,8.315543218403203,8.163508537573312,8.415991506920784,8.824026412743892,8.58252379046343,8.336834079694137,8.956259595957018,8.468953345673535,8.55087703783107,8.5441662958971,8.25867979544909,7.597168522868185,8.497080098694273,8.028600073477474,9.054476666614724,8.40135251029736,8.862197093549435,8.135281341943399,8.319742948842235,8.84458465075924,8.213606166134642,8.27962420482282,8.210256814393086
ALU,11.049726381345094,10.662205114071995,10.863486241802704,10.345857004513478,10.769192986121089,10.95476141904974,10.548091972582649,10.664735690307953,10.696062414653628,10.635264281897125,10.806488085695113,10.524113313625724,10.759372736165604,10.638019729492386,11.26043632029896,11.181343038224233,10.666285485803046,11.156310760585281,11.464725853293334,10.731498212123347,10.835721587710403,10.184861922583668,11.23223575024349,10.24295866115984,10.509346482724391,10.394287456346735,10.757419373224954,10.448949974334147,10.281891213696792,10.59858747751036,10.908743401433139,10.322809495471335,11.221170060695147,10.50331479420734,10.778568136050254,10.164667121046826,10.13332877428725,10.308880828468968,10.220937735759819,10.920312795011952,10.591122002203221,10.17366225840732,10.51046222450874,11.184274408535861,10.765549100093734,10.631555798715626,10.557657594961018,10.060091060615711,10.358404052909048,9.919111285260492,10.861704589395217,10.625067278259518,10.835788155791803,10.649633737963416,11.361431415783192,11.010736665378694,10.85771415091898,11.250045109516202,10.873555629616133,10.876720883675286,10.58490383636024,10.695734267262619,11.74435809923683,10.35846310137512,10.788085724312882,11.03150539238313,10.887194518458418,11.064363522896556,10.576631384983495,10.668887447049288,11.048871131841157,10.556744919855095,10.465212665259335,10.534506256756439
L1MC2,8.952118335583481,8.332968074007356,8.626646209837206,8.031803808890972,8.700166643106463,8.915112310156355,8.541974003955056,8.521261229559993,8.706075659094154,8.210484295437892,8.679709528651554,8.187702122272007,8.606024743185701,8.658847528130806,9.129749388328841,9.155435483221108,8.449012223213158,8.971949057095083,9.527659941581465,8.298423866940869,8.969923851399663,8.217710927010994,8.67078876814544,8.517401664991018,8.555755797384098,8.031704991687056,8.771818472647368,8.481879002131613,8.159723514415743,8.526659579042729,9.110254231422857,7.909589022787246,9.075014270825788,8.0941553312148,8.943559447735035,8.27462263541914,7.904319696743672,7.9924741395016365,7.994654322787309,8.515663249807453,9.15066495050146,8.334640579086878,8.788052400354903,8.064025449963504,8.539125656720177,8.792273645584078,7.483289602801446,8.570533574163248,8.461142636160574,9.112015440961903,9.069180931333188,8.542705894641172,8.5318035599419,7.960218270357488,9.340908567376655,9.095852662619295,8.571465984662073,9.389496750719609,8.15805497487988,9.006346326219752,8.764656393716978,8.409809706310238,7.553077795281186,9.052539330599332,7.72550691364102,9.050367862543547,8.878321095597142,9.080022551167875,8.766935501292936,8.519324174204689,9.066823851115167,8.438133162297266,8.033448790838856,8.506231323166807
L1MD3,7.0423566362110925,6.568125671070823,6.735906747392979,6.289811800938161,7.161218405639297,7.194857636405988,7.115895721579394,6.990111090812735,7.119639796611594,6.662835749944899,7.104430863076191,6.563499929581862,7.036814091560228,6.945980546226402,7.417569983484143,7.503089588957578,6.697092596027369,7.237752052632996,7.728245984804736,6.568575099559437,7.330555858313497,6.618830536638532,6.952439129545198,6.743725281625986,6.845306544651331,6.191379308213122,7.128002362067208,6.699511931906498,6.408293597657838,6.9471819557316845,7.484854572104208,6.242717044496568,7.1711392580429,6.434372781932998,7.343511934135783,6.699364667857996,6.441887245420992,6.004172598406453,6.439127072295571,6.817434418108735,7.609091929339618,6.703681655626696,6.998432943211994,6.45903796811687,6.767618601314179,7.2080083173609575,5.773764076526426,6.813746443275675,6.820300224036628,7.531646975530832,7.5800716234729,6.991729519335161,6.7906656463970085,6.350075055592896,7.570293860275708,7.270804113754852,6.937124013754492,7.5140312602192525,6.249960549843117,7.37184728190693,7.126490257981554,6.709310991317545,5.908801513880966,7.436452201600832,6.2138204252527816,7.368703211177113,7.182542073399076,7.363777224979889,7.094874018093376,6.840540442105422,7.318650962303425,6.631219206602569,6.358687649471759,6.923733411944359
L1ME3,6.303982380837155,5.807536368647089,5.705675074453623,5.291137863615674,5.666654476470215,6.008163540571112,5.707149413165243,5.3932962356775285,5.939875609921513,5.522890330622149,5.98404862667499,5.297581133341876,5.53923696133514,6.204751149081326,6.41156990653413,6.454575771191611,5.925032972217131,6.528058857718804,7.177360357004998,5.4291822525578795,6.290903695552199,5.721827708063422,5.90912002249253,5.663471968125309,6.084116070746267,5.044923262737811,6.1840721496954005,5.815191379568545,5.606314404506356,5.920130061388556,6.265203764383469,5.247326871538738,6.117316549227034,5.551894672467529,5.939543291030895,5.5680420663357495,5.868277817603079,5.131767411964462,5.401847854252413,5.543114063226356,6.020147041991779,5.379766659559853,5.767119014155055,5.410399129067132,5.642088771880623,5.923376113913413,4.955576285837026,5.450162687511619,5.564030055253963,5.623707696792481,5.9152568308106,6.143190167212668,5.841534759871424,5.551740087907567,6.534250975951996,6.1286349218074445,5.805305297564391,6.499160888624321,5.09484661346772,6.213784023985238,6.273739884765515,5.767665253539058,5.048350258962753,6.072302444285012,5.487244201217339,6.23801144156682,6.193242047986385,6.474675011009604,6.0243993240576215,5.9408224057648695,6.238020921662935,5.812226281066032,5.380731944076404,6.128679523591057
L1ME1,8.111344088335407,7.522690697915033,7.805301913958468,7.178581458888653,7.983742243104019,8.190699010204531,7.827848409133434,7.7216537541879555,7.89707682934076,7.548045156830827,7.826900720165121,7.405339271981204,7.826352504253405,7.748008673279385,8.412944987326265,8.34492609332369,7.724642655332881,8.34414849180336,8.637034196186406,7.7320403255014005,8.178701515198108,7.436774369242843,8.009390375895777,7.639549697752023,7.8323993068037066,7.236483170912414,7.954842087012942,7.639746334224704,7.376820671065488,7.7806140117337215,8.471333064146332,7.047704231473768,8.366187489308716,7.298711472721442,8.132182203888943,7.548234886010444,7.3243948819198526,7.055011472614544,7.2800805777815665,7.798590558163815,8.076468933378083,7.69020703747088,7.971357129597022,7.288618676887777,7.804300505715877,8.073697205189065,6.580907053421078,7.482686500524662,7.708721541812644,7.806640721351724,8.321412831093172,7.858844410868905,7.534649310735074,7.2395293123130795,8.538888276077587,8.459639711564098,7.850113507111261,8.535212984602943,7.393835489719879,8.143286858700328,8.003448346956834,7.701646223348366,6.709256400551743,8.091217764753448,7.109485016821229,8.129776990161421,7.978483928726448,8.344799781860804,8.055327044268584,7.723669522283722,8.183381058971367,7.647626888530189,7.228666033974552,7.847454613121964
LTR6B,8.436376669415026,7.779436025616733,8.054628476790981,7.842714850930709,7.654457603598637,8.166881629526378,7.691742990662731,7.952972352485159,7.930953558824902,7.753896693244567,7.813126709200765,7.92662376044656,7.832902507201643,7.956445995864687,8.086844035574522,8.297371121877717,8.03756289084904,8.323913069498245,8.960459230914575,7.815592753088828,8.06405102559877,7.372141232318485,8.180769513915855,7.860697460564722,7.654021399709827,7.418104543864524,8.110786147467318,8.028126097695425,8.05855589100645,8.337664330482273,8.220921431246722,7.643029236368735,8.466698282197743,7.612408778077618,8.089437892760637,7.530317513930037,7.671864365360997,7.407934596021564,7.571978674203006,8.023907872842761,8.431131817298276,7.437665965744797,7.917807574705393,7.689324301955692,8.59330134491172,7.803086330770638,7.250694283261793,7.786411858994572,7.678754566339557,8.501243326075844,8.309624661376128,7.8998453500140835,7.630663765229633,7.690679123474598,8.758974251753912,8.339191760583729,7.806746654708331,8.619959730379506,7.610334683121337,8.217268400541313,8.043515224119474,7.854072590790004,8.085723740239171,8.20919987791205,7.548094496530872,8.687309680463654,8.038855050324278,8.21272786965782,8.070971437335665,7.976990307740873,8.53054642313973,7.775037607070251,7.694020560049134,7.811201624846005
L1PA11,10.584267745427281,10.04395378289601,10.427819773529013,9.82179710237673,10.37358543255756,10.565175833421858,10.249280706912234,10.218091403589513,10.2488913432215,9.933874055383539,10.306973417005892,9.851229021751603,10.299838704861367,10.151879726720088,10.71405363218091,10.707881680406603,10.321512097995258,10.763384580522581,11.026221420094732,10.306137400776008,10.61969466200047,9.770222014910757,10.371310020696962,9.934092480618418,10.082776038114298,10.018700542952299,10.219604739264689,9.89091200261955,9.888577861592216,10.399571583451976,10.784979113623208,9.942141438850323,10.698015705021144,9.866442851099208,10.46739954077454,9.869635808815296,9.746616779936833,9.84249257769471,9.772684223093933,10.748568676079163,11.256245176694145,9.978071723896953,10.402978354361448,9.951404328922417,10.552255800014951,10.454770392627466,9.214346332835989,10.482712025673184,9.915315837643154,10.785608391968116,10.511313821672207,10.214575928531257,9.970931621079353,9.822595431699503,10.685106935804649,10.78082963369239,10.18837364803094,10.913917781255673,9.993189991881362,10.489919167253388,10.288414751658594,10.021559519838958,10.02736941108294,10.553446600277155,9.834115561904884,10.77121018715279,10.455705038669906,10.752258878977987,10.402262209762124,10.16190046285123,10.669407536197044,10.240776644474915,9.983649426110144,10.211043825892025
L1MEC_5,6.6987644629022585,5.9637201624662515,6.227001736076717,5.739175917060882,6.479808072846055,6.732293135364989,6.3476070857296625,6.105283935961314,6.422528726775223,6.049679791362868,6.583921708259478,5.939792005871065,6.376830022239784,6.368587832540087,6.885031029011534,6.900940406570384,6.25915946420722,6.697169474364799,7.305862609526454,6.08676134640623,6.784993538013918,5.806620320510474,6.536175317535499,6.043852048894604,6.294014111281939,5.811363661530202,6.523134188840527,6.115019188692161,6.018747065588038,6.8632122191314,6.785425651629974,5.6980428197732405,6.687968865890475,6.0025719505033335,6.878529101169963,6.124794738487674,5.829943624913261,5.4048723953315605,6.164905679471569,6.228944809027736,6.893601212535761,5.891826065905582,6.50712116006214,5.791389129613275,6.356448223047928,6.52167819684159,5.366770775540006,6.30787048540035,6.162490965265706,6.3325318331097815,6.75024511200883,6.534598531222073,6.074895282437092,5.851684767262211,6.859549440565537,6.864179676004266,6.497202886658594,7.106629934445666,5.955705928439015,6.834765516309958,6.507630802268625,6.172337439480527,5.186416888207042,6.848864218227688,5.800202928985601,6.766480719425764,6.4507089766739165,6.847801673608964,6.563390732032036,6.2609403861343536,6.878941279460104,6.213300367731746,5.793146174275309,6.6111324905778295
MER54A,5.281107339634109,4.819481675343249,5.153869689127992,4.234553821617987,4.73755118115473,4.867177916868603,5.1812686790874665,4.787360269119878,4.549429764274976,4.6273787927032055,4.921620550294154,4.8669674481430105,4.934957499953004,4.748779291950334,5.6413238012869895,5.41755639728134,4.858087093370954,5.221907727325755,5.414782924682424,4.8325916370841755,5.377144246942893,4.310646204089247,5.224634347773283,4.510531566716855,4.949666841846674,4.529104627031483,4.853185292503799,4.5025983156590135,4.241508524421379,5.040143857162202,4.901227539149627,4.434695866984736,5.413840786623768,4.516576280487078,5.114831905018071,4.451578422090612,3.9877417569237084,4.384412320931143,3.940049852909305,4.8165377167451755,5.553000041238857,5.160782488627642,4.944313791917415,4.396813055573633,4.708612129316205,4.659180022696452,4.274778122512083,4.7888821258592875,4.797036274557167,5.265982111780058,4.768079608575286,4.932275654675194,4.614255070773842,4.751484699093363,4.765255334254177,5.382583420040229,4.872933675067889,5.351138840297815,4.7017800148067455,5.250139500513556,4.918525774463613,4.632517956048683,4.040391830014655,5.09706907906449,4.2657221931589175,5.03240029783307,5.115551042540638,5.145319920205029,5.056176704094255,4.678624206710868,5.103256887584331,4.450438942905391,4.769934778991393,4.57807553121787
MSTB1,8.146100981481316,7.734836763947156,7.8462207115348015,7.439094994398013,7.866796220977298,8.050038577647546,7.72827871745729,7.659769485502983,7.75119325299413,7.439442930224893,7.863827407744539,7.451153759271298,7.937695070138758,7.660393728571482,8.286984025060315,8.166168730318274,7.921151083127524,8.264220092699242,8.700197175797612,7.959086799027238,8.233671493477106,7.3874015744795525,7.776032238291608,7.97119633402849,7.801183656336969,7.419615211604938,7.813158475520245,7.565626167495222,7.581211772788611,7.9848126297886,8.608477020116421,7.42522453150106,8.265665781420559,7.493222998048311,8.002877009055712,7.459756959488292,7.182646166524005,7.397509173063385,7.406094943708425,8.034462164929858,8.593355061051575,7.697159130111094,8.022865842444762,7.4651447186643765,8.001502242784122,7.944944997307766,6.858193103912294,7.886551625045001,7.81774707593128,8.52755844323665,8.405924577734051,7.898480677781023,7.4835631693106395,7.445815492224014,8.38857800041673,8.398777779545094,7.717304794882335,8.65284959907089,7.608899018346588,7.777386130093798,7.940750075361509,7.794355001225211,7.225229018036651,8.037789829032956,7.202484406249116,8.296517482918837,7.977439095041138,8.316077442551403,8.15077690449351,7.829069361809006,8.35686154602118,7.6639098325884865,7.48899850174384,7.891281994767315
LTR10C,9.449473483342809,8.858144371820064,9.177603382606081,8.57935060337475,9.250378350293525,9.372512797470922,8.968310185647471,9.329732878707409,9.451915414315627,9.07020330103429,9.210225130265302,8.89254889757011,9.255410519281824,9.165724449615997,9.497362011929617,9.582030463292897,8.973706228328115,9.409542012549956,10.230315577399207,8.90356639460656,9.341462418830249,8.51720345715156,9.402861251029773,8.814539289074116,9.023298090074055,8.55734940420203,9.12418443383737,8.893840370917962,8.619351972088454,9.252335188872179,9.488433472227998,8.54405205584293,9.547613158656572,8.658938906658987,9.358322644576454,8.6263554118749,8.34210410282137,8.334504318205001,8.684768925056254,9.020437626624048,9.435254563066612,8.629404080429227,9.126550495442467,8.690754395981722,9.249681835473172,9.268412790582737,8.070149940140414,8.9179246409144,8.870301283005672,9.748858295017403,9.358977451676301,9.007441481388502,8.944981238355583,8.622253732005435,9.967996323424257,9.510815696626894,9.055209809414627,9.86120654267711,8.755629064254212,9.455526461313497,9.265860046371479,8.915888150071773,8.85288183630505,9.534739192020535,8.297646978936678,9.64575404791229,9.300254122608655,9.411492310125531,9.33089541835271,9.004944404853697,9.645868513097783,8.984284045752123,8.669491184501414,9.207873975056637
L1MC3,8.270695084208665,7.683063379693769,8.032649401544118,7.49179231008397,8.126771748087119,8.332593661510069,8.057899668759582,8.039567314680655,8.17148888584578,7.686325944976348,8.040111538089096,7.492258151806025,7.9122977256233415,8.118561515422478,8.535528070176786,8.532893490823286,7.9080270995863815,8.531029613067687,8.946755355193444,7.938793517489112,8.442264536054816,7.71221917541584,8.225121558692548,7.77640473559493,7.975706856159364,7.475542495464675,8.110677008003622,7.860309987050657,7.682279103986248,8.067344312638987,8.62210609122738,7.331385492294246,8.52603854061572,7.51273798218615,8.265252900213126,7.742500794742357,7.547586708172964,7.481179649690131,7.559502534332736,7.872923083027907,8.400466111175414,7.744059604384095,8.311455051810734,7.524113458624594,8.034553891339943,8.244838386147299,6.854928967580617,7.731941392440075,7.698165902877645,8.198272586123382,8.314284690240525,7.97690603481222,7.81487275284494,7.391636070302891,8.629488873384457,8.541800739989696,8.110332457691776,8.793236580794952,7.571538570636343,8.327165526892204,8.194181832388832,7.907972086206368,7.398031051170318,8.42257453039487,7.374385241485231,8.506699950658234,8.358050779168831,8.632067354156067,8.255879677655003,7.979599191646714,8.50474049060827,7.88666043977691,7.47152276577378,7.926556737250872
