miRNA,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
hsa-miR-378e,1.3134584430672471,0.0,1.6735713764740143,2.2264028154531963,1.1447372891828107,1.5749017587687058,1.1306817881956952,2.5811793754620775,1.1677436427934662,1.6123547823731288,1.745653952129239,1.8567546407854192,1.904883217757958,1.0799269633284687,1.9157156850524835,1.2650793519261818,1.3335351289007473,2.065638206813231,1.5158065644372483,2.080943046518287,1.4890920041716735,3.1795782335064247,1.2856629984120362,1.8956106491538136,1.8925724678532287,1.4754159141063818,1.8072224712702631,1.907341690396475,2.081048156667993,1.371579576669858,0.8325384817671977,2.578011054591078,1.321418159267908,2.5939809138154715,1.9473124171166785,1.4888268460243088,1.7503741991335209,2.983086821716659,2.100229834999125,2.48028889189857,1.9085067885544056,2.248259613370172,2.631267588666488,1.29312100679347,1.025215644649202,1.907198049422681,1.8509343376390484,1.0595626445011694,0.0,0.0,3.143332313385005,1.4069379895261989,1.6697256902099407,1.2441142190882706,2.959649179208146,2.602043713814026,2.2120715697500772,1.5933956018837137,1.4430368777463642,1.1678854726091916,0.0,1.6846919211998217,2.176934507526714,1.5221991468257527,2.058501730856741,2.8920640634215222
hsa-miR-181a-2-3p,7.808011743816585,7.553351349666147,7.8822877124411885,7.854745852369182,7.877173385414606,7.854626944883974,7.658540736315178,8.200860462306958,7.225946204585355,7.462477979969971,7.736388210441313,7.356967715876633,7.465712935662077,8.331540397985876,7.645734299481866,7.837126136862886,6.321388934286056,7.709080067743422,8.679863727383808,7.454155278107049,7.433007113929999,8.269295479415808,7.2821059635933185,7.002484146278861,8.422995700506231,7.98542430863018,7.678268897589197,8.171038810015736,6.835025727526344,7.10049631862655,7.841241147045928,7.652964704164237,7.891696401871615,8.06388611810309,7.529027666114122,8.037586596523424,7.602673333165901,8.158805466123457,8.138886546420615,8.458218681886907,7.750973087682078,7.3826818841169555,7.430102435188462,6.1662031129491455,6.26041175226117,7.542642790418817,7.3620954728482175,8.081274067488096,7.9262087260785075,7.859119388827076,7.239748399792643,6.62286811673655,7.615266852321869,7.637667511295606,7.829019443484489,7.067883362700422,8.004761365368886,8.012582111743876,7.854670859736354,8.55921488815223,7.991924170284894,7.816206452097011,8.174021256992063,7.699659518201924,8.035127854614627,8.366932587124555
hsa-miR-378a-5p,6.348849380498701,5.619246662832833,5.850437469310739,7.027430840023162,6.244243195527688,6.922298524378206,6.583937671622455,7.572911697649711,5.9373924559996825,6.970606681536045,6.9540858765765625,6.909712255868452,6.2309180700958215,5.742848118335268,6.714985576166756,6.070714884895843,6.110378181332048,7.259013416442823,6.333935350769638,6.154146796334743,5.878429093426278,7.997661198617917,6.58744789434242,6.291089406204824,6.83666476536458,5.5714026730483575,7.288105094055777,6.636508376583709,7.1695088437743815,7.216828784505684,5.394305234297092,6.616403978826205,5.428576478601917,6.208376703725571,6.360927163273113,6.4914582896171895,6.5312918119226095,6.261984800562392,6.995251699891073,6.598725642497514,6.929667053071847,6.830491948996533,5.912434178422396,6.280746053147026,5.979929637702473,7.258295372790582,6.544952639547462,5.561864725476807,5.54648496544428,6.107459770043874,7.303463661093517,5.5463537921055135,6.338304770399516,5.649437077878341,6.392242708452851,6.882285919265907,7.029419845556534,6.253473057304106,7.021473606030532,6.103161154568054,5.477974000899945,6.732506598192093,6.843925018878242,6.697936101572551,7.210878894056074,8.014562725189148
hsa-miR-5187-5p,2.303406827529107,2.4269803005525157,2.217247812417123,2.5067034673715747,2.3502052025415887,2.103862422871755,2.2650738276161886,2.4774001020230085,1.9776153654099216,1.2941686355228998,2.349585544099798,1.9529398021021336,1.7823287288336316,1.8563919833196738,2.0133212909495364,1.8023392609410887,1.0286633040997641,1.662939203218126,1.7009183639431495,2.317506320021608,2.429944227349703,2.0356810093775786,2.409749879305777,1.7821287445875502,2.360095900226882,1.680144006834934,2.080231830691376,2.676334783884115,1.681060447064948,1.6125499702408246,1.9497187267185818,4.4207021081149955,1.740871249505832,3.973598609492198,1.6768764288960318,1.6589614628283214,2.3539164034885824,3.215385560618542,1.7932019986329175,3.0351465677783267,3.189808719322308,3.0153189563070364,4.051990105317978,1.3314251794035306,1.3025374665760743,2.4210029952426853,1.88770326369817,2.2380526451443363,2.274895834898146,1.8700616418178855,2.0996007393436864,2.03457067037126,2.5416024779233983,2.157717563795285,2.02910711185875,2.946247285078288,2.00590598824336,1.5029265254180042,2.7410739270906634,0.0,1.556593654665741,2.3652992376881135,1.656396878742503,1.9871214610643368,2.5102644957710414,2.7567748778196877
hsa-miR-1254,1.0283968292871877,1.7121056007980802,1.2986712419756363,2.35774232169809,1.5638051226565486,1.9064374391735754,1.4773835229551888,2.934651621119644,1.3298292717634466,2.3547369700462624,2.048918895710022,1.5838335141819313,1.3931634245954883,0.939116231878681,0.0,1.0148249241782061,0.9108191092983589,1.8273934522498383,2.0805922438056332,1.3263784898773585,1.941017594140194,2.797492737969768,2.409749879305777,1.267420387203281,1.4898740925713503,0.8859045143533134,2.183077221211054,1.8201090567349498,2.1076723052067337,1.4356992581649766,1.3570632656069592,2.1861290798650863,1.0870129074126704,3.331665551508504,1.279933086624429,0.8096224913792945,1.4031807162330627,2.078321248578945,1.5831099725203628,1.955653136549876,2.4710405790679766,2.161318476601562,0.0,1.888829560364709,1.5773709106479978,1.6149922021147216,2.152316497465949,1.4350414333733799,1.4297247081783044,1.8700616418178855,2.0119054374278202,2.03457067037126,1.8642605347162384,1.9924067043327893,2.517275660853715,2.7141900118049866,1.6752521052784581,1.4064024644016242,2.2333672335882704,0.0,1.9822941534719318,0.0,2.860205160247796,1.6709912393129682,1.7435677865320725,3.0547256011850634
hsa-miR-6769b-3p,1.8176734156505387,2.278682593204112,1.829865213331971,1.7878940872613325,1.5176118924100697,2.175841539885592,2.1537740804944705,3.250176922801626,2.4230676857557776,2.981613894483957,2.3740500203313357,2.553183489165201,1.6483887902754661,1.2082080722702233,2.059754515187363,1.7485775238666956,1.2869901402249806,2.065638206813231,1.940473599742371,2.11720676761046,2.6535845247101135,2.6050832591153736,2.048698300896776,2.8082844683282344,2.3233285466445404,1.8927224955818125,2.3397011993049093,2.2453724085128455,2.4153430263010636,1.5845396604447255,2.1533527188597525,2.128717916860303,1.740871249505832,2.5450093100415425,1.5741569871899284,1.7903517975280487,2.4655334540499343,1.820681001864819,2.2853666743844023,1.9061421860568752,1.7403114307056975,1.917847151006193,2.9550173276149594,1.7258435967808863,2.3376489743232334,1.9927802192516804,2.0260681805049434,1.4350414333733799,2.1701930948710033,2.1993459787501464,2.4051635414894506,1.9977528010543177,3.8741414002610575,2.397041553929971,1.876036384539733,2.1490986377798116,2.373464183977957,2.194286409910558,3.1158746341081884,1.6978977089151903,2.1929882612247913,1.9139508679032975,3.2044234522242956,2.04281093723921,2.402937442344118,3.333601468742904
hsa-miR-142-3p,15.63833383077422,15.577078436666708,15.973745525238686,16.027306165682866,16.2403105531492,16.755167936075008,15.982594783029793,15.352721920077618,16.325335126265905,15.131155495709105,15.88459442905091,16.325589112278614,16.215749216879495,15.689520725787206,16.989790350634326,15.767671618411333,16.266816778780395,16.305488473597958,15.97819922853275,16.40878857999253,15.518077063027343,15.241592037891436,15.877328444211864,15.81759310494792,15.37515817503808,16.090439283714524,15.82643908394042,15.90836202587575,15.940102695314412,16.838080113024425,15.97719597407135,15.60838065992549,16.526438968123173,15.476209332251605,17.070373311931,16.3198022611961,16.396940996978266,16.476475799352958,16.318397189840695,16.458106180817463,16.262126175615194,16.430324510448536,15.606346424845434,16.182213090199543,16.365478809831043,15.893435550974058,15.891357409473319,14.715866417716128,16.08792280447769,16.266667221858004,16.67421694845566,16.482083518389352,15.678078924075498,15.973703616409313,17.799752260313387,16.1285198792085,15.891217563849164,15.953028064087293,16.596374009829475,15.478672653530431,15.060046651419704,15.931770966703967,16.581569611378708,15.223733945824398,15.644070604631676,14.97170256593487
hsa-miR-6763-5p,1.1298058982356944,0.0,1.8784142413207854,1.9631499480665178,1.5638051226565486,1.5749017587687058,1.4773835229551888,2.306231291984383,1.109399120336527,1.7222755029525287,1.2063196270508867,1.998729828002527,1.5007292697997785,1.0799269633284687,1.811024278492175,0.9207319168930812,0.9709441112296854,1.8273934522498383,2.11359421615793,1.9260216608854328,2.3223566428473643,2.078667475048775,2.1370997693593776,1.6589524071780921,1.8414812848817996,0.0,1.2351097987389206,2.1768018067145696,1.4086992280283395,0.9996828814117276,1.3199439207882222,2.8148390782435637,1.475189111178701,3.4157908506599517,1.4049097065630087,0.9660515114078395,0.0,2.227619680386863,1.5831099725203628,1.955653136549876,2.2382287746794085,1.7492337444732626,3.2192648862261075,0.0,1.6184863637718854,1.667990226644668,1.7346466575869504,1.8917103863284261,1.3033965494095845,1.4426797664605417,2.82095314442986,1.8402980195525138,2.6511379240808908,1.4280271446773058,2.02910711185875,2.6404026311019013,1.24555331173447,1.5488700937022972,2.4231552490582895,1.0569847764609357,0.0,1.5547743545852937,2.6514249878637077,0.0,2.256472964958314,2.183930855510088
hsa-miR-331-5p,2.649167071690251,2.6844387218431094,3.2131074454372412,2.5067034673715747,2.6996278225526145,3.1916438145330615,2.9818174412537832,3.837078585911585,2.446823897898851,1.965216407489148,3.3924601156879945,2.52216286352976,2.122586008003676,1.9572127654353766,2.6205569825363337,2.0667970835090874,1.9561937343489249,2.9311682268555455,2.7391206503656864,3.129943766939774,2.8471648018473585,3.7172800755929187,3.4508631869772493,1.7821287445875502,2.360095900226882,1.7178207941806658,2.5595417610711872,2.9265335943704978,2.436500704195155,2.9780725295281836,1.822792172305682,3.4042540585990593,2.218501118635082,4.242902859697533,3.1011215053183263,2.671210980850665,2.23293426050699,2.8965257355898615,3.0081347722261347,3.268545899470298,3.004181084653584,2.772948600457573,4.88637246079289,2.0352572927558423,3.3548893953350665,2.868669965837553,2.5917838273059357,2.034919548690535,4.0615427790785485,2.5465486658238072,3.299636530539293,2.907605334385956,2.483549532534604,2.3293184336964203,3.884024446685604,3.2978015090199686,2.3924256098187606,3.9186831829626,4.417019503514354,3.3186226086699038,2.440105322201048,2.440802025699465,2.780281044385604,2.856179306653464,2.6576238504129845,3.902469508910473
hsa-miR-339-3p,6.335643414908095,5.779597286447354,6.475187502633215,6.743522125477031,6.089032341873081,6.437182832116468,6.359876310473635,7.1371726866038,6.359627984242995,6.35487238990834,6.44058698054396,5.786239422995472,7.464052601190247,6.629731924312483,6.146765722025315,6.3866949267836075,6.778917239071372,6.413507690998413,6.111022775349897,6.820208881220898,6.310188622513539,8.178969129378004,6.769599743573996,5.998952577741762,6.4711754961242285,5.957339736323431,6.944528131935124,6.393783691987549,6.89165946947,6.592268947921202,5.904159925496017,6.020477868451433,6.107033249315892,7.178660284165139,6.516185341337018,6.268251170594743,6.690536076299962,6.467371434544407,7.100219731989656,6.22000466417418,6.515314741918728,6.483783890189963,6.900407840715315,6.7532982161114,5.397519845603275,6.411572175791202,6.322977138962093,6.500358538357072,6.550218808142527,7.400197916368707,6.395041164039263,6.985711266092806,6.4333692953843995,6.340392997011596,5.30822026299312,5.265413378887909,6.16487654124627,7.284437273289114,5.980614544366635,4.883163801651494,6.1711669028071965,6.3836735961131,5.6694186893914065,6.53272160319057,6.584452117539583,7.25268145899651
hsa-miR-5584-5p,2.9695068593970873,3.5022405958306875,3.268803216621404,2.8344607961950214,3.1263358620716724,2.402766586380179,3.184189685042255,3.281327672651099,2.8367239877779635,2.959336725526603,3.241085496117736,3.042905724472435,3.6306126260867897,2.8265682578655382,3.2604960751260017,3.348504242104897,2.4958470970222106,2.856972697013155,2.11359421615793,2.813708434598915,3.9975905287789266,2.8726969986863575,2.9870041736449013,3.150709385364695,2.995701710232665,2.7216549824046607,2.044253640859836,3.2933340908098563,3.0717611547881947,1.7700697934118617,3.6001065826685115,5.073289755597043,2.8066263874130217,4.22746665393837,2.6493024403742242,2.4897698754045026,3.823619340770634,3.9545870099953913,2.7303549611795517,3.344854606371964,2.702304395533811,3.1342284781122802,4.222293312583039,2.539351298554351,3.977509454643465,2.48147085007553,2.739906544566214,3.227216857689325,3.3268847884304202,3.03305676888463,3.6584465889982973,1.7980946185421762,3.804717300822085,2.6022561672076256,3.2977336699624735,3.3450200188225665,2.4296168169293293,2.278507575166035,3.00142918459069,2.786935348359427,3.0531737466482265,2.580896591361693,2.459491229952169,2.2929568485341254,3.1806265643145735,3.8809411033870984
hsa-miR-103a-3p,12.746546976088561,12.716015111413512,12.829831375096816,12.752548543306773,12.639239560515035,12.804354055208519,12.757911448074674,12.69838092861525,12.104538184329563,12.50135962371672,12.83124516975814,12.559654087717885,12.588665720720254,11.8548536982951,12.41031700486724,12.413214759067142,11.83533498929063,12.456462663515849,12.462743300261998,13.231491392630785,13.184165986970187,13.646323240224405,13.493254081043267,12.528439050245288,13.125616025726968,12.082404759091853,13.251981047911089,12.70852194392722,13.057230216481013,13.563501222123726,11.9523264748421,13.707980570194666,12.49902717619017,13.043548593204477,12.728247098109756,13.001369861539285,12.606993540606679,12.746191929024064,13.263257835930075,12.248241181551638,13.182654378467229,13.20965817737732,12.990732699335693,11.517160573837126,12.258450743767874,13.505308002672143,12.532341121788392,11.709851391975333,13.343254922604709,12.637629831999666,12.433767728706858,13.743452340958552,12.877963886310972,13.29138707309888,11.277188795569817,13.073723529962747,12.191150528242234,12.60268455940819,13.18694681648677,12.030782741663561,12.551165063382275,12.853435823482542,11.964562822862332,12.416199334395108,13.204822664172266,13.089322498094049
hsa-miR-1307-3p,6.177356673069736,7.386736195701684,7.205651994344451,7.239220511011934,6.286178130514098,7.081855006653285,6.663972043538476,7.703702535881481,5.718221337870454,6.289409307871397,7.033023703803001,7.010943852826474,7.140428335893742,4.461633435904123,6.543829882200649,6.788285385910584,4.684996234500359,6.184935346474474,6.640300362686813,7.1417834325690555,7.68364087082524,7.500303530820021,7.850556035783178,6.495427992294825,8.002288792357268,5.136326355669831,7.401761785973948,6.903768767436894,7.351781473784586,6.604524870503536,6.488929850465416,7.169131596544153,5.393632915415755,8.46857596496768,6.5821890904512586,5.014110391064665,5.769774871536357,7.692242208726362,6.98325157649798,7.233062208625196,6.558111210624356,6.814554277620184,7.724008323519402,4.03235837547265,6.954473444319476,7.450167343953789,6.481720519674215,5.710099153537314,7.272257240156194,7.2748370429321545,7.319533147347005,7.56451596479052,8.249038491629335,7.5841934811125205,6.994894460870986,7.942901998450808,5.732544768415086,6.1473452507987405,8.176176465400923,5.324345168440991,6.149233311448595,6.928850175926012,7.244694746243283,5.696654771728796,7.217823082719946,7.8921194430321835
hsa-miR-6802-3p,1.6906626183676718,2.1706087527898497,1.6174699026080783,2.534735138808873,2.2120014641215064,2.67529468259726,2.892188629217705,3.3709367932586893,1.9776153654099216,2.28479550431513,2.698535428720342,2.4580459209871006,2.3696083419374294,1.8300460918684094,2.9512989546710453,1.8794024428757912,1.3786252733035371,1.5418690121421723,2.0805922438056332,2.835639139439117,2.898016521857508,3.919982617881124,2.608372388651709,1.6589524071780921,2.2468574415604987,1.3846319557433642,1.7186891500031272,3.1752729781555225,1.9980943253626282,2.354970314651806,1.2427110566034592,3.2241091256984538,2.1891609086812087,4.045782103651018,2.2766043151561246,1.8518161256809254,1.2243076039169727,2.426072020487899,2.4801108929126254,3.3072047202478694,2.702304395533811,3.710046748133593,3.509873485042323,1.5743720710378573,1.735237532630484,2.3252661582655785,2.0586810090516052,1.798423434868608,2.732597034779632,2.7611955676143767,2.334623745804021,2.825944778935413,2.512867986297893,1.7023827443918769,2.9210388236269647,2.3476338778534203,1.955795963889199,2.4087935175689603,3.565896431222281,1.4570951907256342,2.217286415765902,1.6211950610308068,2.509921111834042,2.096430400855669,2.225307303731828,3.696067288509917
hsa-miR-345-3p,1.934401684367115,2.113375981308266,1.5590982575630816,2.2603755477358773,2.2965017515530177,2.2443994799276865,2.3003441001269986,3.3709367932586893,2.854594714918202,2.2112897667161575,3.158992898590971,3.1070271313522384,1.5007292697997785,2.074072666915718,3.1360003485180097,1.9285820269415475,2.4752363462280242,3.712323564216747,1.7852677972196465,3.2160638637756667,2.9227856504276266,3.4324935003408616,3.6137769561001436,1.966591165130395,3.2713743401771778,2.1623659083541034,2.2790764124754066,2.5190429058640076,3.429246864971311,2.435582037799515,1.4285541025557933,2.489562582614632,1.8573655330796337,3.331665551508504,2.243514951806885,1.9298958455010558,2.9415128552474967,3.4763708219384384,2.568437199204817,3.4693913988064886,2.87473159627689,2.6183296916253433,3.1364460222775885,2.4021200135341125,2.564988289088483,2.7991007882963683,2.635678866174539,1.4350414333733799,1.8009369459889495,2.9185012162334942,1.918532532327006,3.258275966092269,3.573823449777762,2.941599636555178,4.314696488422651,2.602043713814026,2.0779514039726954,2.0419752770281314,3.0483023123396005,1.6604527604999901,1.8012532940197319,2.8811384472489148,3.9338870136914412,2.04281093723921,2.989820902353455,2.8920640634215222
hsa-miR-641,2.810593874035726,2.723211918966082,2.896936494817887,3.4196621392155513,2.9807050581339514,3.4601807274307492,2.9376989578101345,3.2183386928599016,3.068767186215877,2.792950097909223,3.876269608909864,2.7799123984102256,2.4252781799950647,2.5154644966480735,2.7953852286815635,2.6686757439411783,2.59470265234145,2.5467119125555224,3.532352042498424,3.3130496903446653,3.9621843593244175,4.227504525024003,3.1445868833934836,2.4847063880845304,3.9023052973491112,2.1623659083541034,3.0872992238045787,3.356698848268938,3.954265993662944,3.3382303120990624,2.602956642595374,3.018216850911428,2.356867903351678,3.858063805061775,3.515688470034307,2.671210980850665,2.841601197268076,3.1039066610775743,3.736514316808013,3.789130082348457,3.1678700464830354,2.990314040507368,3.3718741737245934,3.5379893337944064,2.585869662722655,3.3298001691753996,3.0138299809892866,1.6281432737260186,3.6064529042856313,3.139181505516184,3.26211922503055,3.5780645256260915,3.041511186768235,2.523637435627983,2.959649179208146,3.7652010505897584,2.696968411838115,2.855228200880561,3.6442695008536385,2.919643826767627,2.53981155449636,2.613893224742749,2.3530135871827857,2.583220904793802,3.2441966136613836,3.364955550341105
hsa-miR-8485,2.486620485057049,3.3862259901773526,2.6675320653567267,3.156532201206879,2.240721671760005,2.9666296714548737,3.3448411134925347,4.051015037046902,2.7438909286437445,2.1338368822149065,3.2804440294964907,2.4580459209871006,3.0913184038781836,1.932660381745684,2.4910019225556104,1.0596659141704619,1.0286633040997641,2.065638206813231,3.3365957085246425,3.112085201904041,3.190938930114928,2.514058277048763,3.5982889094516546,1.4269457600519004,3.1080468581863365,1.2367537560239652,2.9187023244002512,3.1032016332875765,2.6687936330708766,1.6125499702408246,1.1185085998732944,2.489562582614632,2.128627352322423,4.469757117156504,2.8821174012232134,1.8717357787021223,1.51118744363608,4.529923073905518,2.943541500227571,3.5360082928555916,3.2743720744737703,3.7403572506356544,4.222293312583039,1.1288444181647639,2.362064254906024,2.9984870392150706,2.8742274336663685,1.4757849331266766,2.916467433276792,1.5996332924463357,3.4406496426626223,2.825944778935413,2.483549532534604,2.157717563795285,4.284597779619259,3.435059259786823,2.1240574803865764,3.121598311845714,2.106223306535021,1.6220099775110761,1.4783288890986037,2.403544500840446,2.695668176057001,1.7400022331489293,2.4575987926407286,3.5939136767097093
hsa-miR-532-3p,5.154171340094371,5.053963916260378,5.17154828176386,5.009944266693766,4.759387029371274,5.228986420857455,5.168918158076804,7.429070807281557,5.418227699102569,6.046883388876159,5.233025468610884,5.183228123469169,4.12670158917641,5.333249945366868,4.712660733809316,4.643016592346012,3.220494817690823,5.246401167279637,5.269901742572824,5.352157779590352,5.803719772713732,6.408582705584512,5.739293821623751,5.467646235348149,5.854073385598748,3.5978635502565495,6.176821323188646,4.888119589101102,5.436965327179386,5.519246993212428,5.280569513806933,6.273195151533784,4.049049891121,6.307135665868536,4.641032033772058,4.260509948850672,5.038646200656806,4.313135551373681,5.481572271126044,4.903038708268896,5.5754256842895,5.523973459858502,5.654182376855643,3.9790652972729403,5.735544130566072,6.182600877867444,5.121109341208158,5.294998730203226,5.128952858221228,5.169519397668238,6.9582385092754135,5.668511380480585,6.4276077984643205,6.080342975120349,3.2361597817124617,5.137153574588011,5.600163668408624,4.320749230478587,5.550965327413802,4.875013664853543,5.02030993644694,5.791787932886483,5.217132987644084,5.747818129151051,5.505243134781508,7.269347801240389
hsa-miR-200c-3p,4.541049713317967,4.750380648207236,3.963494507878201,4.1747442243917865,3.939827136083742,4.250376060947292,3.988255141190945,4.329585302144126,3.84362559955829,3.725086652800775,4.564562780129118,3.9870976309637314,4.619696270996458,4.395797885265856,4.4329258921025945,4.4074737624632085,3.7006101898586343,4.55815947061191,3.615344748037735,4.026147394144964,4.6443704320529875,5.188474372021546,5.227718109209115,3.849632105439165,4.675019368558462,3.9302740518555512,3.9127162134660094,4.855586861301147,5.005818749230798,4.50812047746398,4.856947902666687,4.5683544002123275,4.512914822564403,4.288244582924961,4.322438193495758,3.67162657700987,5.236511883561125,5.241689913483118,4.421639711175472,4.242433948336863,4.792635302513297,2.9389652422885715,4.512349870408196,4.252950514875785,5.070853094875264,4.221178129155958,4.202675406842258,3.9882660454536643,4.600723016337643,4.196822245211542,4.554332753224283,4.993984298750417,5.289818151030105,4.378951237785361,4.748717863119253,3.9597702352999837,4.055757912320823,3.6182560735265055,4.076132266928203,3.388994427058979,3.588349094864709,4.358761752480374,3.3773706985894987,4.093429215389293,4.501322799769414,4.005541189553266
hsa-miR-421,6.175875412837209,5.761083782061877,5.539283538100168,6.138885421189672,6.323576246849002,6.64165656374471,6.06660625097389,6.29013774304736,5.561120312996147,5.830755265670008,6.186349311990639,5.905225030807097,6.3253891965197395,4.687538909769535,6.705889945502323,5.558297278159026,4.877922645598863,5.741694320522794,6.766277371633328,6.936396073589923,6.8305605078261316,5.7928254142337705,6.9739403437081355,5.847339481644044,6.846415590287743,5.4110268362070215,6.032781453711482,6.658677639519128,6.471086114174442,6.893475467863909,5.135891936015247,7.118418600132591,5.251837740880523,6.114995389625295,6.543630074790993,5.870618943222442,6.671747470762908,6.283463873236673,6.024843774388162,6.744943235165534,6.30023803713141,6.474797876982185,6.455626603168489,4.739565144915778,5.429640027741163,6.319333333299035,6.023832024070012,3.5939925720295616,6.649307617318661,6.214514611026903,6.547063197276435,6.160043768782622,6.044108977076648,6.44275272483568,4.253857722310036,6.6529119100897915,5.332058554969165,5.31443206740031,6.761537756078009,5.611111671161763,5.6168764119920755,6.099061208033862,5.950722661086035,5.491811698310528,6.239230734402933,6.2495660523836785
hsa-miR-6733-5p,1.269690230457278,1.7121056007980802,1.4982649378635562,1.7405390320914138,0.9497840978691975,1.726399968714543,2.0331646639981256,1.7156583441110522,1.3800490245178767,1.4933631969087948,2.048918895710022,1.4583539688392642,1.7823287288336316,1.1239669522926914,1.2144236703105573,0.8200713039900641,0.9108191092983589,1.5418690121421723,1.4135077480110458,1.9663393349917797,1.6160201888992107,1.4521161473314155,1.6283303481211802,1.4269457600519004,1.6168387160982243,0.0,1.1014390110014127,1.67849481060818,0.900638921241667,1.6934586536523737,1.1611086054194777,2.8858653165795674,1.2662898524367323,3.5948796622421044,1.8184218860590768,1.2356994521497857,1.458194578483003,2.362906521485445,1.976552464550953,2.0947408371533407,2.6399235468422373,2.6821791396619874,2.747445710648854,0.9920644749109688,1.1979153717908788,1.4432085461355115,1.3690622959820795,1.2594830783994355,1.4889690594397447,1.523289886613259,2.1822694997982786,1.6635293096016892,1.7208733254860826,0.9150613900806579,1.876036384539733,1.4851952913619568,0.9706816406693307,1.4554715917737209,1.9171363453881483,1.2202945778634373,1.0069256889594935,1.9659935302200842,2.0463488712601907,0.0,1.786904363198135,2.6074735902608466
hsa-miR-331-3p,6.336969464504869,5.63965931185022,6.083128429675685,6.957964087738561,7.007049129765546,7.379197279139694,7.550998511088265,8.399372157554353,6.798622785882652,5.61614562650936,7.0876680540642285,6.7074062000304435,6.554861136215829,5.8318406155202505,6.892231621435048,5.346179209367472,6.141778339515182,7.01502226858532,6.889296402947265,7.9412808675373245,7.901789624162313,6.380942561680862,7.983174769475302,5.624029360763918,6.548874954171513,5.101119195294742,6.717778291001037,7.493986819365329,6.977167124931658,6.748748108575064,5.5100625342657965,7.062029166614486,6.80892571459981,6.878619560490019,7.819532259817531,5.845656619379604,6.500499402283774,6.610207718640346,7.400123420091809,7.387617814210019,7.242026052748144,7.3922584048662925,6.4297749710135115,4.743121505062147,6.392208019100272,6.827228821287816,6.792863737845812,5.624357722237643,7.788561520605783,6.6443445683195,7.084513023679875,7.949003124159079,6.6467776331589485,6.047352565146444,5.732823628579776,6.944926948149869,6.097144319900236,6.37162859141691,7.020004560390615,6.840803015060726,7.030091801951599,7.6037074404725296,8.482573743188105,5.860583136845643,7.118484827660297,7.8161716659925045
hsa-miR-106b-3p,7.997278292019408,7.758598338177039,7.708565310364914,8.427619397539853,8.091397977062579,8.505433392514105,7.928156575400468,8.902859974107926,7.419210009667248,8.440902467287472,8.194349253401898,8.149328689966557,9.090317691730258,7.462797238468204,7.7208012115887925,7.265917630308723,7.10493932209455,7.9422469337716155,8.967352124528427,8.14107608546873,8.131643914352448,9.756478302748183,8.725303743761335,8.22794451116579,9.278997431943656,7.654877654099987,8.62575213444146,8.206943660081905,9.068925631302386,8.459763159109713,7.506914853081488,8.41434414169479,7.751325496024858,8.598752337687282,8.24015438688115,8.732682991101127,8.431217071702035,8.782244736753256,9.079844140854712,8.68293721955415,8.43562604021047,8.440250319788428,8.718814482940148,7.326999098428099,8.032322113902659,8.5009280400002,8.292786909156579,7.049957944795017,8.310809792910215,8.474684065078092,7.121646238289782,8.789631748808787,8.255557416360386,8.158743523803839,8.599294303365063,7.624354034304333,8.042388245211255,8.189327599085065,9.243950820969793,7.559224613687797,8.33985916111783,8.327792908012679,8.618777355174453,8.070050208759778,8.491984995997335,9.507680367900909
hsa-let-7a-3p,6.921726642996166,6.825511877386714,6.351667508577624,7.350845731825788,7.181062570172128,7.255925015257285,7.241918452407072,8.787581749236157,6.607663217881044,7.084341252556476,7.2090733284257835,7.541347096366692,6.81272890525934,6.516580639573679,7.717184465011936,6.568343861425705,7.309432473256904,7.72914998285395,6.736130491418364,7.404582094568331,7.384793992061565,7.2553491381457995,7.258898241588979,6.682312261399752,7.143927392744731,6.943697361384634,7.022877241052827,7.198908601735503,6.88782426926451,8.022714817271796,6.092022316965381,7.295161826437144,6.625323934352663,6.456948009498325,7.223335228332721,7.412947039308056,6.876213238979823,5.825646717177948,7.348046574781056,7.250524812630213,7.293590354937985,7.228167472517595,6.6914687746570465,7.613522500322315,7.468266270978025,7.232137646378247,6.921446740058864,6.4073241365231635,6.905874389975274,7.194034734108087,6.94646029079819,7.286882027089516,7.034399863241913,6.6990011195011325,7.501170800041324,6.678483514636769,7.101769529643688,7.3788772314071815,7.257942532298965,7.0873482789073385,7.2682117952551435,7.4281536114582805,8.510707843213847,6.85590885921373,7.236504824738302,7.884025872994783
