TE,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
L1PB3,8.335790346763519,8.678939843557366,8.209050679454185,8.587774797625851,8.92963193128706,8.589253715318803,8.445649588894307,8.651591667310058,9.184845199016056,9.076635052415812,8.652281681597596,9.095912032546835,9.315937717898466,8.536664111516938,8.946342276917289,8.333702464613403,8.386279241678606,8.518373810240305,8.16644137764079,8.59985289316245,8.159915965828345,8.156008287172838,8.882596089480423,9.265105760570052,8.123594645111128,8.94567165541237,8.133652391654188,8.95801651623867,8.351177337736186,8.081187510490821,7.874979940774798,8.069998708688663,8.932414293780099,9.688994118034262,8.348483628691161,8.722011198103152,7.989546799007788,8.801164171161965,8.73270640093862,7.390582315292098,9.017795052501782,8.232087810464245,9.635830484574093,8.981383363688165,8.26517543089154,8.186555288187039,9.184789549181852,9.212945835259761,8.613831853676913,9.287991492116086,8.326938299420659,8.989900391132538,8.736908715239727,8.429554689947013,7.953665206582516,9.373263355447511,8.099304870998669,9.095461633664376,8.822325726828009,9.240844815738198,9.013993321305007,8.674416101750449,9.009987171783864,8.669929380382849,8.15220864254957,8.762655847452503
MER4A1_LTR,7.652646763240826,8.016838780086536,7.383735842479836,7.904198875712517,8.141182694178529,7.870826173535079,7.803346910726905,7.659049698538488,8.264375273173167,8.285757606823266,7.802694610082007,8.16095601810323,8.64777606513478,7.884421134848832,8.220390253886967,7.178254423009294,7.689113735962468,7.700253659423413,7.420986932422397,7.83219116390314,7.575701725242143,7.676011630238217,7.90080039451851,8.549512775413861,7.305294379042228,8.353925725984862,7.4111286876592555,8.05676145483945,7.292798549786804,7.329117013083148,7.301557395333227,7.302810954147783,8.020927574404165,8.799443050534995,7.6592252654430775,7.942714019548332,7.44222545010383,8.141593207316825,8.02943482041893,6.808282840600955,7.967062926311684,7.724557374090661,8.998479352235597,8.366818793037643,7.4746610638544855,7.434475886875427,8.201033131124017,8.410701110162602,7.695288174802761,8.438499246631736,7.644507018657626,7.900859165898657,7.74322419280839,7.475483131351431,7.134628588116188,8.47572421986827,7.36350409998238,8.379704693999537,8.060702843246814,8.471951171859661,8.065441049689932,7.688065765999331,8.194560527966413,7.474033247697657,7.469069324339007,7.786458689118913
LTR14B,7.361938457555824,7.698602825144714,7.124300029653617,7.271516311988479,7.509858549744556,7.186537928799503,6.928314732221688,7.057260464564567,7.649069568702288,7.758829756742997,7.535488993188829,7.789071616779765,8.086492233160827,7.487041215030592,7.426756389130032,6.921999339870538,7.217791408356781,7.245851745885466,6.8606892411346685,7.262162190400695,6.970279583161898,7.004214385134357,7.484340820793086,7.88430314084302,7.0247293580693,7.780416201426583,7.061309006255749,7.449485145209608,6.672276536673254,6.7249859413363415,7.089429459787996,6.689184969875326,7.681879442127216,8.41008945356649,7.181474973696631,7.372415028357357,6.807588081426094,7.50205486773227,7.3719383893467825,6.37774224267021,7.489413498535527,6.930399961392302,8.3389701642023,7.797871326866914,7.052095256742233,7.151714156080955,7.389727285904195,7.845026826722378,7.258585346287434,7.76451008390659,7.261389311408187,7.3674664705660975,7.257983593862054,7.213080151131984,6.082684224378864,7.545774683576603,7.178787102196937,7.953271704597543,7.381712749737928,8.164370921047245,7.589775924198841,7.393916232464833,7.533482546606871,7.314028102017936,7.138231604889296,7.406768947645642
AluSx4,12.624202477694174,12.949907827013858,12.35565188260972,12.884631119370207,12.918562106332638,12.50941848060965,12.667600922407749,12.576029969121818,12.953806986667196,12.81592720369375,12.867643365386519,12.857458575588609,13.202883024964603,12.719271098379906,12.640965632268678,12.023379666863736,12.165428375286092,12.333621695540065,12.55522371165163,12.515370756318,12.224670705022252,12.377143065509443,12.673811878693206,12.807094959151478,12.66464903758573,12.897787234137706,12.575867788307423,12.589760062441673,12.298805449281828,11.960479504308369,12.427393392499058,12.230860689964715,13.178910903439396,12.976917963011902,12.393295516447848,12.499340830359726,13.070223080891099,12.963555264302254,12.568287819123313,12.051986576190798,12.480610643558382,12.572099553799223,12.574992293271626,12.770077936715206,12.52601827698193,12.767487183500462,13.1668361103744,12.76816859212287,12.784477673074253,12.975833450260513,13.216434091109202,12.594765487894003,12.409055080104197,12.582128353699883,13.530393608464104,12.384958814148575,12.308490857903344,12.942759691154002,12.705268469695262,12.904730301357977,12.568484712192827,12.63313365007808,12.976523568539829,12.52029655323198,12.572640503433128,12.55751689716173
AluYb3a1,13.154095194198344,13.33767954947902,12.6529368539099,13.31830978539874,13.263057519863116,12.911875516065193,13.116993059050396,12.877681445062167,13.34569260108881,13.200349855407469,13.258869657912745,13.34061961472837,13.585152653719476,13.173222035008104,13.023618440083604,12.487095645117655,12.588807003204453,12.86800808130522,13.024133343410798,12.905467563727857,12.682914581679325,12.77517783022856,13.143655261307373,13.165246664496784,13.079040020288954,13.427590441862202,13.110507780207028,12.978127327660745,12.630150303287813,12.243851349985011,12.8723008801637,12.56660085555907,13.630076942908138,13.614043278374035,12.640826799948508,12.95287515100064,13.482628272835951,13.501537015837343,12.922942985311575,12.536487011168017,13.101635762985556,12.890486065478813,13.157487591827463,13.0138470755048,12.927850609269319,13.26389187221299,13.52128170684551,13.095741549944483,13.200958177848063,13.378179957586191,13.520816260053714,12.997829079924957,12.94691439900958,13.03281307518711,13.860669119871469,12.914089844551246,12.813213617405422,13.351015829577952,13.089785544566588,13.227876985540309,12.944887638186279,12.970502964136834,13.301411874326792,12.902034157628862,13.034141845702072,12.914008299952611
AluSp,14.636066089170514,14.875007610268735,14.224369296232267,14.712875093468373,14.795554406092773,14.386159425947808,14.596531615437643,14.522565123295966,14.762992950284424,14.66636105795433,14.788469776100309,14.782593639867063,14.993287936776092,14.618452004706961,14.475976053828147,13.885150310655137,14.062479219938277,14.223784150098558,14.484589260050873,14.381152746265958,14.108873731378187,14.311442164606296,14.543173475472297,14.619927948418065,14.519601386256197,14.813276067774025,14.505045574918837,14.458627044241014,14.130138753989971,13.911189223692523,14.392214771348383,14.155837442139305,14.970065043999911,14.782269524293236,14.304831953666104,14.345697663318271,14.93633978723714,14.891184932170846,14.3765223514467,14.02407532010037,14.385174783080227,14.53305384519434,14.515928208001835,14.690383049442001,14.419088309034118,14.74305416063333,14.98819540397074,14.599021091693707,14.622198943097398,14.83455858952627,15.087831956918784,14.450161388907109,14.285934426783202,14.434813025190296,15.285292481997642,14.305668028912939,14.235524744591624,14.843198272712781,14.59210483544567,14.753502600152109,14.425933611673955,14.575661221612746,14.803999523278796,14.45611434062033,14.517583034318703,14.448658088943716
LTR10E,6.4400748253315845,6.549108777768129,5.875686011190708,6.456602719472958,6.761353502764138,6.405581831704798,6.422696094325794,6.176377354036898,7.11687346784169,6.665548566102308,6.639328948468829,6.719837167842897,7.804019347123096,6.145817262981568,6.789647616451857,5.975083485716088,6.333275942656778,6.292689515802357,6.138043392579577,6.24332203203175,6.178148737640129,5.824896579722525,6.554470844668108,6.756896591642831,5.8149702670603025,6.786780127737991,6.006441090090208,6.671019354077635,5.931392396311167,5.598991845081671,5.579407225805378,5.959450257130366,6.548700807993368,6.897867351580976,6.131777296869417,6.052028135786417,5.975398507450232,6.50124231388929,6.543898945650719,5.489060828766252,6.3633558542899635,6.201566219846046,7.546995577613092,6.7245991195019315,6.4201008554538594,6.326651385718037,7.050037406670532,6.9421220371399555,6.544634088371784,7.028630550370496,6.2010324969249195,6.540422350413403,6.648705972137625,6.269711690213497,5.424313810985959,7.14058870469636,5.95133584361324,7.219195923784638,6.671071797584787,7.047032945407329,6.556888339575453,6.393497141793355,6.792955851600038,6.555670221329737,6.104835792347275,6.655575356447295
FLAM,10.996637572481351,11.057980428929238,11.02544872981742,11.663264474081833,11.54491699474493,11.259558052157239,11.01507879900579,10.681180562582876,11.356029088367375,11.507939120158674,11.087476472754457,11.082645160579355,11.983628757924862,10.866684585784963,11.429904774106195,11.423598335282877,11.213217681140613,11.470555897675615,10.746021585965329,11.210482385783097,11.100274016057938,11.069969012109585,11.402976383815304,11.605411393194974,11.32759818564267,11.055107164990996,10.750859685939021,11.331953212112179,11.517313412858368,11.00022059762927,10.829334226493586,10.318335625436424,11.52506417901578,10.286415949331156,11.215221493503268,11.682071820159097,11.254969794383413,10.884253152943527,11.359147618985332,10.774917776071318,10.484438280147565,11.068111011302136,10.418453283024439,11.252602731671294,10.869676514360293,10.817765839318328,11.330563336578129,11.380403369124213,11.366417625725253,11.481734765718267,11.524446012067589,11.2464646507993,11.26070239049502,11.535725384968716,12.164117639681617,10.598612158447379,10.508438835999183,11.291998984291856,11.271366820258017,11.551373837784332,10.970560056595104,11.010733940474365,11.258331708331902,10.708841769376468,10.973893146664784,10.809731314196958
MLT1E2,5.012809615020478,5.257543984939379,4.7452181505849635,5.348329620523849,5.361979514727562,5.174713948114442,5.6062518710862435,5.3062038267242455,5.4697074970908135,6.109617557211182,5.063435102132601,5.657529076822832,6.320105999790705,5.367530903191544,5.354013155346488,4.84939380429996,5.303734312547489,5.294027504184752,4.6719735930468955,5.727971449322203,5.220188571530769,4.989883384375464,5.286318703808643,6.344393242996593,4.65501638540981,5.440174929200354,4.825529399167022,5.729660856263334,4.9533527272861,5.047189300457866,4.409782175890403,4.772281965715598,5.247565423086413,6.1746065193984,5.165983817550204,5.393095942127154,4.833743231764774,5.670670387114996,5.609047738198877,4.074898337691059,5.458203883920498,5.325237453147908,6.354114476155076,6.076544517363476,5.273418211422691,5.209401760206155,5.683125875148316,6.03169334939783,5.2205588064477455,6.181500682325795,4.286560747297447,5.456663941144906,5.549948237091182,5.1519002171792145,4.516187000620202,5.840958127874944,4.971455398523972,5.641877456097783,5.384214102240942,5.777121467889698,5.493216681839633,5.25291146133659,5.674521194658939,5.090533697385344,4.900323045696658,5.394483668254106
L1MA2,9.489264000615634,9.754172851250702,9.181725309524799,9.817508475715677,9.96596165632603,9.598197593299279,9.486260460542447,9.734962869958208,10.17467155013379,10.230134548772522,9.725116670058226,10.122135974446486,10.66894973721924,9.583041599679998,10.115895764294399,9.310434441693012,9.612760620501225,9.68649977299612,9.260576192675705,9.785992950084038,9.478969215574772,9.349115487821914,9.72169655412449,10.379003660276599,9.147504770552544,10.101362782659189,9.22998473552816,9.988949631234588,9.445848470269366,9.250747422383183,8.999245422408269,9.395420342665641,10.137954990047126,10.832724987536015,9.438802290052488,9.938888525269187,9.185388884671621,9.943265434061937,9.84540228334242,8.678791181766911,9.912095643618045,9.62192644351187,10.867437244062184,10.234999450567905,9.480495643226684,9.212388230308335,10.44501236473301,10.228484389585645,9.61752750855519,10.506794433585087,9.268859333819089,10.075382563832605,9.938071114913791,9.602904631085208,8.956305859523281,10.402845956993946,9.107220127423423,10.163788228036879,9.926710299431091,10.22739121987104,9.919324147846721,9.811552920324157,10.16023923388874,9.744785467399383,9.260788644459431,9.860253401689574
L1M2B_5,5.03942985045133,5.750560343550696,4.903263992493187,5.630116619958662,5.849761052918821,5.583399827047042,5.387478238578791,5.5991469272306675,5.778026402900692,5.8425221990739775,5.591804966474734,6.15369347554286,6.056026989794435,5.266532100495277,5.841054123585649,5.250707554187942,5.079175853148876,5.253707655488001,5.09708337351281,5.639976082151139,5.173399812885259,5.105604431591334,5.642558153925761,6.201571275196754,4.504603778362469,6.193845995075453,4.830935063834236,5.830950563997373,5.161360324354084,5.124913460342705,4.544797440066717,5.164997006313585,5.516802782031311,6.2860594039683875,5.5058373947871,5.497071308982874,4.37491543750693,5.630681547572916,5.527430709540163,4.211789388988214,5.778614001709989,5.141872854310398,5.674034241076482,5.622914864889114,5.091817029654296,4.88262831564795,6.261637813426503,5.9720961206461185,5.499387444604711,6.190974747653499,5.139782937378209,5.502428690132073,5.817853887847805,5.232848824085641,4.988836643245376,6.101247990243848,5.238700115179505,6.03794199175419,5.9807353215425145,6.266417572739286,5.974945406969093,5.562981116479015,5.854039951734705,5.494439788170173,5.131540610608126,5.621203833620044
PABL_AI,8.197976102685068,8.313723544276517,7.9423606464969705,8.369934948871135,8.764734011331052,8.191603380560942,8.015872116140292,8.474308531021528,8.854541442737652,9.006881253689158,8.25232732676046,8.808848998443572,9.534775552429055,8.467681283909986,8.963877010688867,8.479321037929573,8.665520938919311,8.678405885966807,7.947277605849829,8.617463910188201,8.228091670136191,8.187821875047561,8.254638984495678,9.113581952150383,7.77019139017033,8.902687598731477,7.773356188826017,8.674850877315508,8.009447438599542,7.961359750651813,8.05937496798674,8.001140037226353,8.645633836550022,9.159793116842595,7.925944229532278,8.728572075852828,7.861358983044164,8.473108619604602,8.375476753755274,7.192553498089835,8.865016574213074,8.242882774284322,8.843861228327576,9.221796749800937,8.409879341194932,7.936048991836393,9.263213781909045,8.804974677188556,8.400428785244971,9.297172986994577,8.239088344253176,9.088225385035063,8.703897876382689,8.573731434545914,7.513570566451624,9.212246319880911,7.752646069338159,9.181766761100064,8.75370260988402,9.126646111645659,8.891622469892232,8.740871369063393,9.020146236145106,8.2479339518646,7.848048462040825,8.323400699388358
LTR5,7.015794116455375,7.2964330031868165,6.949336790800842,7.075291740508763,7.27240299202031,6.750028441842695,6.916065952423633,6.715910107772029,7.642848777225305,7.363290285748658,7.186707469585392,7.682250162297566,8.007416782910578,7.2568633312033155,7.296144308655713,6.738100968533903,6.693640056755128,6.842222376910865,7.156351442758581,6.889514859961406,6.5368857992139064,6.8692723348233695,6.979330799258181,7.2686229904613535,6.843711945015915,7.46232179062543,6.746833131508453,6.851598197940619,6.449666233789326,6.0927463614528286,6.9386213643691415,6.1879766659407505,7.304563251938423,7.649441488292181,6.536006188780179,6.7580550367880905,7.130493731638547,7.572577181542478,6.980720048205798,6.2832038671406885,6.889489884978054,6.707696472306502,7.6220996067877005,7.056643474557912,6.889912081015467,7.1040801135577105,7.4733218794805705,7.362469075774858,7.115426113993819,7.652382872702515,7.3468722486842495,7.3528803755732755,6.964555114387108,7.14337648811003,6.7652536873278954,7.074438739326946,6.817029601669266,7.947487301580286,7.349752265985221,7.579385491388841,7.223711506724215,6.928716488911571,7.378817618842351,6.931691792371609,6.899824838696443,6.714156027773585
L1P_MA2,11.739562392578645,12.143794574571075,11.467465774963795,12.22428443667408,12.403611399462816,12.071966562040142,11.95125198384792,11.934740436215746,12.66598605221521,12.566403388288984,11.973449974437875,12.447868095742846,12.86710743084482,11.895759370227543,12.429572581580416,11.689457969946748,11.797562036207617,11.975540448710307,11.603901543701275,12.077962943657385,11.750739635590875,11.537453850454174,12.076597244189628,12.691808882204475,11.50686573353168,12.555889822518893,11.509428355049975,12.445859842563673,11.741416406566673,11.5831848168565,11.354275253231206,11.5097123436732,12.565274937043448,13.008122503077036,11.771709538258921,12.284996679932414,11.503498550721217,12.179352150343982,12.289457155028096,10.786201985357168,12.514982688090189,11.784567706922546,12.549264017413941,12.538717875529077,11.914866742730798,11.408731700681674,12.73093253609394,12.680023748600753,12.120112831191008,12.845951198312838,11.732243907646103,12.479656725290369,12.156140139787379,11.852737048908118,11.790684080660931,12.909023647890507,11.393238031983024,12.62675246043536,12.474386317973927,12.708121511244599,12.482054354880509,12.034567857860733,12.544105710964068,11.880029798117885,11.491839989965552,11.99136023771627
AluSc5,13.646708795928975,13.919525836497094,13.1973488324496,13.872364830259304,13.891557802673967,13.456696526710115,13.727916430067523,13.518973059628328,13.985909003750578,13.810206313820144,13.751946585917436,13.907279293744343,14.165841349678349,13.6887583180891,13.594812603595253,13.005467004126537,13.152178684311654,13.337637416425862,13.559313568154675,13.47313170565902,13.200472692539535,13.264096849896427,13.631271502630883,13.772537915422868,13.502960591454654,13.974935941707212,13.50913452545646,13.589654848655497,13.20805741481841,12.917328797687489,13.420342781178917,13.170381699731863,14.203629382693217,14.00075247498013,13.225567373898285,13.471427914619577,14.115160506154234,13.965024512620408,13.529183860906642,12.95415330250377,13.376929726546203,13.500282932378248,13.455874624012766,13.779840868258475,13.538542517662645,13.717484267691882,14.176106970421719,13.829870065099083,13.773159664212347,14.03193414387843,14.14374554150367,13.56060976149427,13.362353625160566,13.541130175892283,14.546685984559884,13.423447729199102,13.2632339158102,14.057426647091932,13.773436961995744,13.896913749020952,13.646014386104058,13.659934431573772,13.935932322586348,13.548601150124028,13.508271132277345,13.508209337036986
L1MEf_5end,4.5962946220142085,4.879911183908567,4.025268621335942,4.865834280558662,5.2041929091282055,4.906943220385387,4.413476542384798,4.829434628390395,5.607372768795324,5.435387004968465,5.093056015929294,5.232256244510698,5.7402149370235795,5.048872188801862,5.386795473528493,4.711023977396363,4.830582381137988,4.5379362123585185,4.491648797869507,4.801854772454145,4.424163711302076,4.689423874342659,4.870489298547298,5.490642362933303,3.83000660281467,5.214559168338246,4.0414556808839555,4.922844007813221,4.467261275905184,4.346664508081761,4.056449403131278,3.8837820067660944,4.993102890871759,5.294685700566321,4.855479525929933,5.038830168633375,4.181018392655931,4.588965486132518,4.927072401075506,3.8405634674166005,5.070446736461793,4.590463169484004,4.876733400825612,5.193762024534331,4.8958832073606,3.9520670411054404,5.650033265195439,5.920089007640392,4.474341900669415,5.545678820920332,4.375858816631467,5.066451396599987,5.2357545243397485,4.812316094314778,4.449130714624847,5.3306208107988144,4.2737985753449,5.201406916669938,5.144353986818719,4.919472219443533,5.091665833813583,5.151019498453213,5.124064631119356,4.898132575734872,4.149571989907139,4.901292069307755
HERV17,10.45953377514039,10.885508936948694,10.236249051008143,10.442495939307081,10.748390150712948,10.229435261644566,10.126166030838114,10.332757975525789,10.96694542855762,10.874385634369686,10.710728703638194,10.917231406093041,11.08617086847031,10.770885821060288,10.773473400132323,9.829301415313788,10.154570371523814,10.264905520091405,10.503389951669805,10.517673369440447,10.111321603855933,10.432350572831435,10.559114555184546,11.01266554505749,10.183727916928072,11.021665982609209,10.18896818239659,10.708734433482473,9.95019642402867,9.853508289031257,10.11109905727838,10.00509956470545,10.783097930829893,11.422216221064478,10.307663208317136,10.583948260741192,10.026872861173821,10.96320133765524,10.648403990247974,9.688716725391268,10.608265906841297,10.157057130209099,11.527622474085964,10.642938794505683,10.185417674465446,10.380504231638133,10.757733706133097,11.041833169053403,10.603886197086993,10.880285292704926,10.54535455378789,10.535485567415593,10.408380446501411,10.25520457106695,9.953613117893104,10.917448983346294,10.304581393722211,11.16905898389323,10.845007077196255,11.219701129253249,10.773364149355682,10.502502656630023,10.793124128594965,10.48255166069271,10.345460152087089,10.372851075254832
MLT1A0,8.035238555321813,8.478864671977792,7.911576795145406,8.71875620289222,8.650443876272508,8.401613149413066,8.322716804538778,7.954630661091953,9.017292060585126,9.007617436996576,8.145978241809079,8.778225351304256,9.205548550284211,8.673480211866666,8.66209447305851,8.035074888024136,8.291360204441881,8.125501420107533,7.898675172735961,8.341399991621206,8.2861045023977,8.060925076885956,8.092657206012182,9.08218626422095,7.909340716060279,8.893298490188036,7.875539678205763,8.483273239971709,7.857620845677645,7.755083950381115,7.9928658144009574,7.689502474066154,8.75672591055024,9.251559419128096,8.154264688402337,8.572706273538142,8.137753756628557,8.670009194722285,8.553604109395337,7.234120382756295,8.228670742695748,8.234640740227185,9.289374356516234,9.078635358313425,8.24391541959556,7.921003434904458,8.925909722890964,9.297630860297996,8.262721518197132,9.320772607947235,8.03368085759434,8.40001336735172,8.295717301573795,8.200224336747588,7.717865254654793,8.648254047740297,7.769164366918888,8.854898345447813,8.436816949076327,8.827033191698202,8.632338348564256,8.311227230658426,8.800542262047212,8.140265841917016,7.885121461694957,8.189339447656863
L1PA7,11.95964411410763,12.374490596399236,11.770881785910065,12.231195937397223,12.431448055408724,12.01370594076053,11.913790706348614,12.005417211734022,12.652328575072842,12.531017768234785,12.245139061509324,12.571759267979678,12.865891543450664,12.282779058134212,12.42256136327842,11.708505937317915,11.825424265504484,12.023246143876396,11.946436200371632,12.078765180875916,11.778707963005859,11.74923152360042,12.088801193702876,12.745367453643583,11.928230575805228,12.62490277877914,11.818185625605782,12.378633402101224,11.794023965667698,11.48157254391763,11.64851243693836,11.678207475363731,12.840316441726854,13.376235629331829,11.73243697317495,12.342794840155783,12.055893821782949,12.553316175611178,12.319813859911482,11.013386793403267,12.430344985970638,11.765395302692925,13.025298122642283,12.359482198354202,11.90958420179423,11.723950584563989,12.739092618732238,12.668309274988358,12.117655967110982,12.768140829802407,12.086674501795686,12.255740588351157,12.103020624168686,11.830502969500634,12.38783007066194,12.534978106288149,11.819163873877958,12.625470296919728,12.422949811497372,12.659453301525431,12.438093411733973,12.123829140447816,12.57584727175567,12.030436134807196,11.804053969380618,12.062883119571781
HERVK22I,9.231943879330135,10.002323383713717,9.501111199635183,9.736717590871176,10.22552432912894,9.97108428029134,9.938484507126033,9.558608724129781,10.412121961510978,10.144707897511543,9.81508644575364,10.401270592182687,10.345053891105277,9.64584115727129,10.224159287907494,9.39570845899655,9.56276688118373,9.966096054461874,9.373406995331253,9.788263637043201,9.735560951024432,9.411531560743857,9.673326409117864,10.22141618583109,9.293347318884663,10.515358051626617,9.576980205297154,10.155914904406654,9.796076750855862,9.366731893495176,9.03357428465255,9.222340552901839,9.522840656701742,10.025257718306495,9.717805151020153,9.81772396756865,9.213011589759207,9.653015729482133,9.939318656012397,8.545643515382933,9.311157959675425,9.209603259214129,9.864462859073695,9.792265244535425,10.518087965279685,9.40393944064342,10.617926775818342,10.04481823219087,9.732243947244045,10.79641485399544,9.235491322757838,9.682894403990698,10.227614298453165,9.598623752498183,8.741973688873637,9.932741518932836,9.906437986081748,10.643365815629004,10.159837260669866,10.395217546006199,9.823358497268925,9.63868311207939,10.141631438967382,9.674804811415108,9.490618047731086,9.685350755774861
LTR36,4.229995712049157,4.351143360162864,3.6239726259765206,4.8249461689862665,4.800707490675828,4.829394870897689,4.803602861398111,4.062722050435994,4.9421941181552835,4.69189116967027,4.0772956770839865,4.3836256238498725,5.416687977639333,4.251270023982635,4.859123445766728,3.8627536977352652,3.9708157792008922,4.595097828279487,4.386053995921638,4.520851452446922,4.359016155656777,3.811488674887352,4.8938151419503555,4.874164726341075,4.1866263637053365,4.847579708351467,4.164078190985991,4.806887113027469,3.7755935836275754,3.597646296614386,3.7761821158413196,3.973053749206135,4.363226526215137,5.225916362826686,4.502152260927533,4.290981706533647,4.270655890377041,4.230766006468233,5.007566959490317,4.010145321067859,4.411089700160579,4.606532206029323,5.2157814687981165,4.715225626654127,3.600560039866426,4.081071527577401,4.831310426565738,4.550145405503907,4.218403956993091,5.1433394400159,4.546712189703172,4.7661347358920985,4.834398176036315,4.730427696753526,3.7829246639569454,4.380533401568062,3.6192352857870023,4.96247736203707,4.130690463254141,4.641791116681541,3.5942249458542763,4.310363931359105,5.199030779730752,4.1958949468555975,4.310960223414212,4.539542566693138
MLT1A1,7.472860980563995,7.800191126659512,7.182318455836604,7.861584981794789,8.054108789717393,7.536028026566939,7.529047710066218,7.569389817764125,8.2744416099878,8.0472561993817,7.772226857431524,8.159431406882362,8.415701122005546,7.6248293838757455,8.074204149243792,7.1846597756126895,7.491405647855242,7.583049789004116,7.462569424908814,7.811361726765599,7.407709023644892,7.258364005373072,7.769907468136456,8.349571831613176,7.134486452667487,7.988211709137087,7.098621106517302,8.03700054316638,7.4542734495871965,7.355310501441294,7.078600157783956,7.151368296713801,7.990737809879667,8.534985722601098,7.525367132799962,7.907860840193469,7.191377774791002,7.6435106738558645,7.910138711747399,6.681586017052829,7.623307780889252,7.7100420009374755,8.826390190517973,8.129739190348463,7.643708417499302,7.32090210677643,8.298787433096882,8.282962804302148,7.659657427278425,8.321842585107703,7.476146579167639,7.886840192598982,7.755287423119235,7.614522413819874,6.802155970970415,8.496104797825122,7.242082391655231,8.322123641005918,8.00311406659406,8.335159591451601,8.066755637453,7.525765671095662,8.049725777670874,7.611196376565078,7.2894951863258255,7.5386368143133575
MER11C,9.211545603721225,9.617084030729286,8.934874094800884,9.321410918944217,9.766863712950341,9.297397088852255,9.07961177966889,9.179657140095138,9.632617155520093,9.515077848390394,9.474288055819061,9.78453393929363,10.02818560025034,9.303458856696682,9.520722701170945,8.839002367184827,8.94218442347432,9.156292308058607,9.055967841475677,9.283270771527901,8.726334754609923,9.207420591206267,9.50057657047295,10.06738158317478,9.008241780457015,9.756703379475605,8.915514049094565,9.458211155739832,8.805413908640608,8.664713927918912,9.042062702859287,8.765254457571267,9.54459139664982,10.078073008950353,8.925806531387314,9.41355257583716,9.166695517106922,9.733521597175972,9.251393397877452,8.335602924469335,9.37091496841549,9.033641838880474,10.462986162988042,9.364165336914288,8.846821369206797,9.065185400553325,9.659474992138238,9.57707002228782,9.290360950121586,9.817363788119188,9.407078175607882,9.328898620714531,9.309768216571639,9.229155896068125,9.03269950423268,9.660282907696041,8.925116838352187,10.130156524572591,9.579087630299918,9.860677335028129,9.521039779492671,9.299980885256371,9.826007694390166,9.12009565740969,8.983940328057534,9.192980257759327
MER9a3,7.834122916300534,8.107799844998423,7.538358867950616,7.889075229563817,8.119954054127197,7.711801537826955,7.675686058944768,7.960542953922662,8.324151343581383,8.40108001718444,8.0931416460357,8.433246353458657,8.751614362600431,8.14871126760796,8.234989009587212,7.4737626183478,7.644009351690138,7.688455666873464,7.857023115626681,7.779490259435155,7.509548323799987,8.054255064901074,7.957430727524638,8.302522104719767,7.675841524982392,8.527063088165638,7.581324033810059,7.971600163307681,7.616525073621853,7.615798401655279,7.622304268020949,7.63962542335356,8.212829223155248,8.798986155368313,7.8858066245322025,7.99467993722695,7.247883283051483,8.273934865057747,7.917893031886503,7.0336049502694085,8.050785753660616,7.820145720473136,9.18839580369064,8.144964856168544,7.6281210597114555,7.8243668956010755,8.32202334184351,8.390995738823761,7.962857833284311,8.634685464595549,7.850211416691781,8.09508260767721,7.921053035095006,7.957245906054711,6.636909910760022,8.293090329236524,7.606494089329719,8.376405209902911,7.97839453185386,8.535742747266209,8.090855248712886,8.132773401322432,8.179504775607484,7.825842826309781,7.674577631353193,7.971504258233559
L1ME2,5.51211191706327,6.117978180288423,5.308226780667337,6.21971293810305,6.544238605805493,6.309947600686176,6.259016628066619,5.667322446405672,6.534227316552299,6.524649509549775,6.009779609476949,6.382824493293164,6.838320897722012,5.9613774490132165,6.30565113329586,5.441609339382616,6.010644172226467,5.732042609932188,5.873763828598533,6.0329338504797425,5.9115722210030075,5.703065831481088,6.473578313602072,6.8607212419709755,5.4067814007897566,6.6416322461843755,5.401146997845462,6.083970209028388,5.621828260305621,5.2031881832022115,5.235112045452397,5.484413294649292,6.0756702881995786,6.3845328982671745,5.903134328179171,6.522668376335992,5.407852886608465,5.938228029646173,6.09241506471848,5.080879540839217,5.941455192634913,5.949411473870076,6.259664709188432,6.586642139721341,5.792894509511146,5.4308291999613285,6.826021752910113,6.673481987529679,5.926103355477453,6.658120763859477,5.618728333245609,6.301928867339794,6.179191395851995,5.924661410426868,4.766112812212615,6.338224232651251,4.9410477878954335,6.855476849985949,6.1028983419150435,6.638159627820923,6.202133369574612,5.967211048637678,6.352250648500103,5.813176825500325,5.680915293695471,6.01130869190423
